Concentration (particles/volume),Sample ID,Study Media,Min Length (microns),Max Length (microns),Min Concentration (microns3/volume),Concentration (microns3/volume),Max Concentration (microns3/volume),Min Concentration (mg/volume),Concentration (mg/volume),Max Concentration (mg/volume),Alpha,Correction Factor,Corrected Concentration (particles/volume),Max Corrected Concentration (particles/volume),Min Corrected Concentration (particles/volume)
9.24,Tap Water_USA|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,1292441641,14474576508,51754005087,1.17810109,16.63912429,71.22561041,1.64,1.80375362,16.66668345,27.49505541,10.84317689
3.57,Bottled Water|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,1292441641,14474576508,51754005087,1.17810109,16.63912429,71.22561041,1.64,1.80375362,6.439400425,10.62308959,4.189409253
0.67,Lake Superior 1|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,865935.8994,9697966.261,34675183.41,0.000789328,0.011148213,0.047721159,1.64,1.80375362,1.208514926,1.993689082,0.786247675
4.33,Lake Superior 2|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,1292441641,14474576508,51754005087,1.17810109,16.63912429,71.22561041,1.64,1.80375362,7.810253176,12.88458765,5.081272287
3.33,Lake Superior 3|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,1292441641,14474576508,51754005087,1.17810109,16.63912429,71.22561041,1.64,1.80375362,6.006499556,9.908932305,3.907768295
1.33,Lake Michigan 1|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,1292441641,14474576508,51754005087,1.17810109,16.63912429,71.22561041,1.64,1.80375362,2.398992315,3.957621611,1.56076031
0,Lake Michigan 2|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,0,0,0,0,0,0,1.64,1.80375362,0,0,0
14.3,Lake Michigan 3|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,18125.14738,5550569.682,21088898.3,1.65E-05,0.006311634,0.035101472,1.64,1.80375362,25.79367677,42.55187146,16.78110709
2.33,Lake Michigan 4|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,1292441641,14474576508,51754005087,1.17810109,16.63912429,71.22561041,1.64,1.80375362,4.202745936,6.933276958,2.734264302
1.33,Lake Huron 1|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,1292441641,14474576508,51754005087,1.17810109,16.63912429,71.22561041,1.64,1.80375362,2.398992315,3.957621611,1.56076031
2,Lake Erie 1|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,1292441641,14474576508,51754005087,1.17810109,16.63912429,71.22561041,1.64,1.80375362,3.607507241,5.951310694,2.347007985
3,Lake Erie 2|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,1292441641,14474576508,51754005087,1.17810109,16.63912429,71.22561041,1.64,1.80375362,5.411260861,8.926966041,3.520511977
8,Lake Ontario 1|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,1292441641,14474576508,51754005087,1.17810109,16.63912429,71.22561041,1.64,1.80375362,14.43002896,23.80524278,9.38803194
8,Lake Ontario 2|10.1371/journal.pone.0194970,drinkingwater,2.5,5000,1292441641,14474576508,51754005087,1.17810109,16.63912429,71.22561041,1.64,1.80375362,14.43002896,23.80524278,9.38803194
14,1|10.1016/j.watres.2017.11.011,drinkingwater,3,5000,28833.91625,8837809.462,33582009.55,2.62E-05,0.010047902,0.055873268,1.64,2.028949943,28.4052992,51.75457683,16.98706848
118,2|10.1016/j.watres.2017.11.011,drinkingwater,3,5000,1211922.86,412752223.2,1584704975,0.001133085,0.514270495,2.674564267,1.64,2.028949943,239.4160932,436.2171476,143.1767201
50,3|10.1016/j.watres.2017.11.011,drinkingwater,3,5000,1591509300,3510871971,6583395051,1.445380499,3.832669968,11.17657251,1.64,2.028949943,101.4474971,184.8377744,60.66810173
11,4|10.1016/j.watres.2017.11.011,drinkingwater,3,5000,41093.18205,10716688.08,40503333.73,5.23E-05,0.014661158,0.061295899,1.64,2.028949943,22.31844937,40.66431037,13.34698238
0.003,Nethen.1|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,4868.537921,53005.58145,188165.2889,4.44E-06,6.14E-05,0.000264425,1.64,2.028949943,0.00608685,0.011090266,0.003640086
0,Nethen.2|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0.001,Nethen.3|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,1622.845974,17668.52715,62721.76297,1.48E-06,2.05E-05,8.81E-05,1.64,2.028949943,0.00202895,0.003696755,0.001213362
0,Nethen.4|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0.007,Holdorf.1a|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,11359.92182,123679.69,439052.3408,1.04E-05,0.000143333,0.000616992,1.64,2.028949943,0.01420265,0.025877288,0.008493534
0,Holdorf.1b|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0.001,Holdorf.2|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,1622.845974,17668.52715,62721.76297,1.48E-06,2.05E-05,8.81E-05,1.64,2.028949943,0.00202895,0.003696755,0.001213362
0.003,Holdorf.3|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,4868.537921,53005.58145,188165.2889,4.44E-06,6.14E-05,0.000264425,1.64,2.028949943,0.00608685,0.011090266,0.003640086
0,Holdorf.4|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0,Grossenkneten.1|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0,Grossenkneten.2|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0,Grossenkneten.3|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0,Grossenkneten.4|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0,Sandelermoens.1|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0.001,Sandelermoens.2|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,1622.845974,17668.52715,62721.76297,1.48E-06,2.05E-05,8.81E-05,1.64,2.028949943,0.00202895,0.003696755,0.001213362
0.001,Sandelermoens.3|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,1622.845974,17668.52715,62721.76297,1.48E-06,2.05E-05,8.81E-05,1.64,2.028949943,0.00202895,0.003696755,0.001213362
0,Sandelermoens.4|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0,Thuelsfelde.1|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0.001,Thuelsfelde.2|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,1622.845974,17668.52715,62721.76297,1.48E-06,2.05E-05,8.81E-05,1.64,2.028949943,0.00202895,0.003696755,0.001213362
0.001,Thuelsfelde.3|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,1622.845974,17668.52715,62721.76297,1.48E-06,2.05E-05,8.81E-05,1.64,2.028949943,0.00202895,0.003696755,0.001213362
0,Thuelsfelde.4|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0.002,Holdorf.Well 1|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,3245.691947,35337.0543,125443.5259,2.96E-06,4.10E-05,0.000176283,1.64,2.028949943,0.0040579,0.007393511,0.002426724
0,Holdorf.Well 2|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
0,Holdorf.Well 3|10.1016/j.sciotenv.2018.08.178,drinkingwater,3,5000,0,0,0,0,0,0,1.64,2.028949943,0,0,0
29,AverageAll|10.1016/j.envres.2022.112855,drinkingwater,5,5000,108567.4791,1038618739,4333827955,0.000141829,1.059819736,7.336263005,1.64,2.823097067,81.86981493,196.9119129,38.76330426
0.066,1|10.1007/s11356-021-12467-y,drinkingwater,5,5000,187481.4858,2021877.979,7107363.112,0.000171038,0.002382837,0.010442261,1.64,2.823097067,0.186324406,0.448144354,0.088219934
105.8,drinking_water|10.3390/w12113115,drinkingwater,7,5000,723166185.1,9378447211,32531644312,0.656799527,10.66445446,55.23520167,1.64,3.511716955,371.5396538,1072.283451,151.1581994
11,settled|10.1016/j.chemosphere.2021.132587,drinkingwater,10,5000,781400.8344,187691179.1,709194715.7,0.000958489,0.254181613,1.080058674,1.64,4.429409116,48.72350027,170.4677542,16.91260553
0.117,PE|10.1016/j.envpol.2021.117524,drinkingwater,10,5000,603950.5995,7174949.896,25314764.54,0.000551618,0.008564132,0.038529409,1.64,4.429409116,0.518240867,1.813157022,0.179888622
0.034,PP|10.1016/j.envpol.2021.117524,drinkingwater,10,5000,175507.0118,2085028.175,7356427.301,0.000160299,0.002488722,0.01119658,1.64,4.429409116,0.15059991,0.526900331,0.052275326
0.045,PS|10.1016/j.envpol.2021.117524,drinkingwater,10,5000,232288.6921,2759596.114,9736447.899,0.000212161,0.003293897,0.014819004,1.64,4.429409116,0.19932341,0.697368085,0.069187932
0,PET|10.1016/j.envpol.2021.117524,drinkingwater,10,5000,0,0,0,0,0,0,1.64,4.429409116,0,0,0
0,PVC|10.1016/j.envpol.2021.117524,drinkingwater,10,5000,0,0,0,0,0,0,1.64,4.429409116,0,0,0
0,others|10.1016/j.envpol.2021.117524,drinkingwater,10,5000,0,0,0,0,0,0,1.64,4.429409116,0,0,0
0.58,1a|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,4742135.019,66080345.12,235903594.4,0.004337849,0.079416467,0.365925459,1.64,6.976851667,4.046573967,20.52321339,1.038338013
0.36,1b|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,2943394.149,41015386.63,146422920.6,0.002692458,0.049292979,0.227126147,1.64,6.976851667,2.5116666,12.73854624,0.644485663
0.32,2|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,2616350.355,36458121.44,130153707.2,0.002393296,0.043815982,0.201889908,1.64,6.976851667,2.232592533,11.32315222,0.572876145
0.24,3|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,1962262.766,27343591.08,97615280.43,0.001794972,0.032861986,0.151417431,1.64,6.976851667,1.6744444,8.492364162,0.429657109
0.26,4|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,2125784.663,29622223.67,105749887.1,0.001944553,0.035600485,0.16403555,1.64,6.976851667,1.813981433,9.200061175,0.465461868
0.14,5|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,1144653.28,15950428.13,56942246.92,0.001047067,0.019169492,0.088326835,1.64,6.976851667,0.976759233,4.953879094,0.250633313
0.22,6|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,1798740.869,25064958.49,89480673.72,0.001645391,0.030123487,0.138799312,1.64,6.976851667,1.534907367,7.784667148,0.39385235
0.2,7|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,1635218.972,22786325.9,81346067.02,0.00149581,0.027384989,0.126181193,1.64,6.976851667,1.395370333,7.076970135,0.358047591
0.6,8|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,4905656.916,68358977.71,244038201.1,0.00448743,0.082154966,0.378543578,1.64,6.976851667,4.186111,21.2309104,1.074142772
0.24,9|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,1962262.766,27343591.08,97615280.43,0.001794972,0.032861986,0.151417431,1.64,6.976851667,1.6744444,8.492364162,0.429657109
0.26,10|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,2125784.663,29622223.67,105749887.1,0.001944553,0.035600485,0.16403555,1.64,6.976851667,1.813981433,9.200061175,0.465461868
0.22,11|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,1798740.869,25064958.49,89480673.72,0.001645391,0.030123487,0.138799312,1.64,6.976851667,1.534907367,7.784667148,0.39385235
0.54,12|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,4415091.224,61523079.94,219634381,0.004038687,0.073939469,0.34068922,1.64,6.976851667,3.7674999,19.10781936,0.966728495
0.18,13|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,1471697.075,20507693.31,73211460.32,0.001346229,0.02464649,0.113563073,1.64,6.976851667,1.2558333,6.369273121,0.322242832
0.08,14|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,654087.5888,9114530.361,32538426.81,0.000598324,0.010953995,0.050472477,1.64,6.976851667,0.558148133,2.830788054,0.143219036
0.38,15|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,3106916.047,43294019.22,154557527.3,0.002842039,0.052031478,0.239744266,1.64,6.976851667,2.651203633,13.44624326,0.680290422
0.34,16|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,2779872.252,38736754.03,138288313.9,0.002542877,0.046554481,0.214508028,1.64,6.976851667,2.372129567,12.03084923,0.608680904
0.26,17|http://dce2.au.dk/pub/SR291.pdf,drinkingwater,20,5000,2125784.663,29622223.67,105749887.1,0.001944553,0.035600485,0.16403555,1.64,6.976851667,1.813981433,9.200061175,0.465461868
1401,DWTP1|10.21203/rs.3.rs-242504/v1,drinkingwater,20,5000,11454708898,1.60E+11,5.70E+11,10.47815004,191.8318448,883.8992547,1.64,6.976851667,9774.569185,49574.17579,2508.123373
1042,DWTP2|10.21203/rs.3.rs-242504/v1,drinkingwater,20,5000,8519490844,1.19E+11,4.24E+11,7.793170839,142.6757903,657.4040139,1.64,6.976851667,7269.879437,36871.0144,1865.427947
971,DWTP3|10.21203/rs.3.rs-242504/v1,drinkingwater,20,5000,9667069548,90792075788,3.14E+11,8.832566406,109.0063809,470.7989852,1.64,6.976851667,6774.522969,34358.69,1738.321053
14,Czech_Milence_DWTP|10.11001/jksww.2020.34.5.357,drinkingwater,1,5000,1581.272807,482629.7765,1832999.151,1.44E-06,0.000549141,0.003055485,1.64,1,14,14,14
151,Czech_Plzen_DWTP|10.11001/jksww.2020.34.5.357,drinkingwater,1,5000,331026.5418,78730554.75,302037209.5,0.000300751,0.097379867,0.493946311,1.64,1,151,151,151
1,Nethen|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,1,1,1
1,Holdorf|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,1,1,1
382,Aqua|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,67552067.13,19703368099,74492510624,0.062703199,22.78591607,125.8566167,1.64,1,382,382,382
213,Auqafina|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,2705125.365,734839082.1,2779668380,0.002478431,0.93204918,4.710607208,1.64,1,213,213,213
347,Bisleri|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,18262816.14,3575957727,14847982276,0.01659051,3.591496605,15.4189981,1.64,1,347,347,347
119,Dasani|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,244767.614,70863801.94,267966714.6,0.000228652,0.090888637,0.450026415,1.64,1,119,119,119
248,E-Pura|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,17532477.39,169783460.8,620371192.7,0.01592464,0.175171649,1.038487498,1.64,1,248,248,248
128,Evian|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,236580.9721,126395091.6,525949866.1,0.000221089,0.131120202,0.883827562,1.64,1,128,128,128
1411,PlasticGerosteiner|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,458855803.6,7901782661,30072219952,0.417947449,8.586365372,36.09628122,1.64,1,1411,1411,1411
168,GlassGerosteiner|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,12462203.63,161249521.2,606797957.6,0.011318787,0.165625506,0.689293052,1.64,1,168,168,168
67,Minalba|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,2255899.378,659779390.3,2494307311,0.002048968,0.719193919,4.237399926,1.64,1,67,67,67
932,NestlePureLife|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,1316738801,22976253314,81745026361,1.1971122,26.33467521,138.1529409,1.64,1,932,932,932
29,SanPellegrino|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,3192.607179,117440615.5,491116202.8,3.56E-06,0.118779911,0.833951747,1.64,1,29,29,29
96,Wahaha|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,320897624,734147737,1426924767,0.291430445,0.801985606,2.424103375,1.64,1,96,96,96
2649,SingleUsePET|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,861452178.3,14834742927,56457342774,0.784651164,16.11997298,67.76686672,1.64,1,2649,2649,2649
4889,ResuablePET|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,1589897961,27379032907,1.04E+11,1.448153848,29.7510562,125.0706725,1.64,1,4889,4889,4889
6298,GlassBottles|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,2048103367,35269615309,1.34E+11,1.865508884,38.32525097,161.1157896,1.64,1,6298,6298,6298
15,SingleUsePlastic|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,22.4519201,107676.4786,448151.7315,3.06E-08,0.000111218,0.000756255,1.64,1,15,15,15
117,ReturnablePlastic|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,320895179.5,733743348.2,1425518768,0.291485146,0.810988737,2.393339799,1.64,1,117,117,117
56,GlassBottles2|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,1889.428946,117354567.2,490911031.5,1.88E-06,0.117364906,0.49275513,1.64,1,56,56,56
11,BeverageCartons|10.1016/j.scitotenv.2019.02.431,drinkingwater,1,5000,2146.829496,575949.4624,2176943.723,2.78E-06,0.000791855,0.003284297,1.64,1,11,11,11
32,France|10.1016/j.cej.2020.128381,drinkingwater,1,5000,10082.75749,118022124,493353459.6,9.99E-06,0.119402967,0.837278236,1.64,1,32,32,32
1,Finland.1|10.1016/j.cej.2020.128381,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,1,1,1
0.4,Finland.2|10.1016/j.cej.2020.128381,drinkingwater,1,5000,130079.6041,2240051.782,8525080.072,0.000118483,0.002434122,0.010232822,1.64,1,0.4,0.4,0.4
0.14,China.1|10.1016/j.cej.2020.128381,drinkingwater,1,5000,45527.86144,784018.1237,2983778.025,4.15E-05,0.000851943,0.003581488,1.64,1,0.14,0.14,0.14
0.06,China.2|10.1016/j.cej.2020.128381,drinkingwater,1,5000,19511.94062,336007.7673,1278762.011,1.78E-05,0.000365118,0.001534923,1.64,1,0.06,0.06,0.06
0.4,Korea.1|10.1016/j.cej.2020.128381,drinkingwater,1,5000,130079.6041,2240051.782,8525080.072,0.000118483,0.002434122,0.010232822,1.64,1,0.4,0.4,0.4
0.1,Korea.2|10.1016/j.cej.2020.128381,drinkingwater,1,5000,32519.90103,560012.9455,2131270.018,2.96E-05,0.000608531,0.002558206,1.64,1,0.1,0.1,0.1
0.3,Korea.3|10.1016/j.cej.2020.128381,drinkingwater,1,5000,97559.70309,1680038.837,6393810.054,8.89E-05,0.001825592,0.007674617,1.64,1,0.3,0.3,0.3
1.3,Scotland|10.1016/j.cej.2020.128381,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,1.3,1.3,1.3
2.5,Finland2|10.1016/j.cej.2020.128381,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,2.5,2.5,2.5
0.4,HongKong.1|10.1016/j.cej.2020.128381,drinkingwater,1,5000,130079.6041,2240051.782,8525080.072,0.000118483,0.002434122,0.010232822,1.64,1,0.4,0.4,0.4
0.27,HongKong.2|10.1016/j.cej.2020.128381,drinkingwater,1,5000,87803.73279,1512034.953,5754429.048,8.00E-05,0.001643032,0.006907155,1.64,1,0.27,0.27,0.27
8.00E-04,United States.1|10.1016/j.cej.2020.128381,drinkingwater,1,5000,260.1592083,4480.103564,17050.16014,2.37E-07,4.87E-06,2.05E-05,1.64,1,8.00E-04,8.00E-04,8.00E-04
2.43E-06,United States.2|10.1016/j.cej.2020.128381,drinkingwater,1,5000,0.790233595,13.60831458,51.78986143,7.20E-10,1.48E-08,6.22E-08,1.64,1,2.43E-06,2.43E-06,2.43E-06
3.8,Germany|10.1016/j.cej.2020.128381,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,3.8,3.8,3.8
233,Denmark|10.1016/j.cej.2020.128381,drinkingwater,1,5000,2737556.268,731641788.1,2767773089,0.002488404,0.928546119,4.68998498,1.64,1,233,233,233
0.0995,China2|10.1016/j.cej.2020.128381,drinkingwater,1,5000,32357.30153,557212.8808,2120613.668,2.95E-05,0.000605488,0.002545415,1.64,1,0.0995,0.0995,0.0995
0.009,UnitedStates2.1|10.1016/j.cej.2020.128381,drinkingwater,1,5000,2926.791093,50401.1651,191814.3016,2.67E-06,5.48E-05,0.000230239,1.64,1,0.009,0.009,0.009
0.019,UnitedStates2.2|10.1016/j.cej.2020.128381,drinkingwater,1,5000,6178.781196,106402.4596,404941.3034,5.63E-06,0.000115621,0.000486059,1.64,1,0.019,0.019,0.019
0.047,UnitedStates2.3|10.1016/j.cej.2020.128381,drinkingwater,1,5000,15284.35348,263206.0844,1001696.908,1.39E-05,0.000286009,0.001202357,1.64,1,0.047,0.047,0.047
0.064,UnitedStates2.4|10.1016/j.cej.2020.128381,drinkingwater,1,5000,20812.73666,358408.2851,1364012.811,1.90E-05,0.00038946,0.001637252,1.64,1,0.064,0.064,0.064
0.092,UnitedStates2.5|10.1016/j.cej.2020.128381,drinkingwater,1,5000,29918.30895,515211.9099,1960768.416,2.73E-05,0.000559848,0.002353549,1.64,1,0.092,0.092,0.092
0.127,UnitedStates2.6|10.1016/j.cej.2020.128381,drinkingwater,1,5000,41300.27431,711216.4408,2706712.923,3.76E-05,0.000772834,0.003248921,1.64,1,0.127,0.127,0.127
2.75,Sarkar|10.1007/s11783-021-1492-5,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,2.75,2.75,2.75
0.0014,Johnson|10.1007/s11783-021-1492-5,drinkingwater,1,5000,455.2786144,7840.181237,29837.78025,4.15E-07,8.52E-06,3.58E-05,1.64,1,0.0014,0.0014,0.0014
0.07,Dalmau-Soler|10.1007/s11783-021-1492-5,drinkingwater,1,5000,22763.93072,392009.0619,1491889.013,2.07E-05,0.000425971,0.001790744,1.64,1,0.07,0.07,0.07
94.37,Bottled_Water|10.1021/acs.est.9b01517,drinkingwater,1,5000,2365714.196,691316612.2,2613436741,0.002148477,0.759401918,4.439895202,1.64,1,94.37,94.37,94.37
4.23,Tap_Water|10.1021/acs.est.9b01517,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,4.23,4.23,4.23
6292,Ossmann1|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,2046152173,35236014532,1.34E+11,1.863731645,38.28873914,160.9622972,1.64,1,6292,6292,6292
4889,Ossmann2|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,1589897961,27379032907,1.04E+11,1.448153848,29.7510562,125.0706725,1.64,1,4889,4889,4889
2649,Ossmann3|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,861452178.3,14834742927,56457342774,0.784651164,16.11997298,67.76686672,1.64,1,2649,2649,2649
980,Winkler|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,325081758.3,5859517214,22457318266,0.296133731,6.26573814,37.57368547,1.64,1,980,980,980
325,Mason1|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,1159501.84,221844671.2,884449146.7,0.001127933,0.254221637,1.46466617,1.64,1,325,325,325
317,Weisser|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,12743077.46,196178023,739061889.8,0.011647218,0.219080225,1.217420204,1.64,1,317,317,317
242,Giese1|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,18226622.14,199352088.8,727008556.5,0.016553695,0.209624053,1.218091716,1.64,1,242,242,242
140,Kankanige1|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,2567552.979,706218582.2,2670978779,0.003555256,1.012208625,3.914040431,1.64,1,140,140,140
131,Giese2|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,321055583.7,734954782.5,1431505173,0.291621145,0.810026475,2.408322683,1.64,1,131,131,131
118,Schymanski1|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,230682.7765,72953769.08,278050376,0.000211346,0.091998905,0.471375352,1.64,1,118,118,118
52,Kankanige2|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,2287.265476,117432097.3,491195479,2.26E-06,0.117486839,0.493385763,1.64,1,52,52,52
50,Schymanski2|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,320793415.6,703749462.6,1312031913,0.291336595,0.767416087,2.228551519,1.64,1,50,50,50
26,Almaiman1|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,321008973,702799933.2,1307523863,0.291531505,0.766046929,2.221258315,1.64,1,26,26,26
14,Schymanski3|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,1581.272807,482629.7765,1832999.151,1.44E-06,0.000549141,0.003055485,1.64,1,14,14,14
11,Schymanski4|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,2146.829496,575949.4624,2176943.723,2.78E-06,0.000791855,0.003284297,1.64,1,11,11,11
8.5,Makhdoumi|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,8.5,8.5,8.5
1.8,Almaiman2|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,1.8,1.8,1.8
1.41,Mason2|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,1.41,1.41,1.41
338,Pivokonsky1|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,332777.7905,3564460469,14878750164,0.00038097,3.591256002,15.44702833,1.64,1,338,338,338
151,Pivokonsky2|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,331026.5418,78730554.75,302037209.5,0.000300751,0.097379867,0.493946311,1.64,1,151,151,151
61,Kosuth|10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,2260736.363,659994075,2495082788,0.002053801,0.75578537,4.238501521,1.64,1,61,61,61
56,Kankanige3.1.10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,1889.428946,117354567.2,490911031.5,1.88E-06,0.117364906,0.49275513,1.64,1,56,56,56
14,Kankanige3.2.10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,1581.272807,482629.7765,1832999.151,1.44E-06,0.000549141,0.003055485,1.64,1,14,14,14
13,Kankanige3.3.10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,1551.13093,475870.8969,1808042.9,2.24E-06,0.0006799,0.00260008,1.64,1,13,13,13
6,Kankanige3.4.10.1016/j.cotox.2021.09.003,drinkingwater,1,5000,325199010.3,5600129455,21312700179,0.296206555,6.085305012,25.58205614,1.64,1,6,6,6
