sample_ID,morphology,morphology_raw,morph_ratio
doi.org/10.1021/acs.est.9b04896 | 393,Fiber,fibers,0.607142857
doi.org/10.1021/acs.est.9b04896 | 418,Fiber,fibers,0.842857143
doi.org/10.1021/acs.est.9b04896 | 417,Fiber,fibers,0.454545455
doi.org/10.1021/acs.est.9b04896 | 412,Fiber,fibers,0.76
doi.org/10.1021/acs.est.9b04896 | 422,Fiber,fibers,0.803278689
doi.org/10.1021/acs.est.9b04896 | 426,Fiber,fibers,0.434210526
doi.org/10.1021/acs.est.9b04896 | 413,Fiber,fibers,0.4375
doi.org/10.1021/acs.est.9b04896 | 396,Fiber,fibers,0.612244898
doi.org/10.1021/acs.est.9b04896 | 410,Fiber,fibers,0.666666667
doi.org/10.1021/acs.est.9b04896 | 423,Fiber,fibers,0.971428571
doi.org/10.1021/acs.est.9b04896 | 424,Fiber,fibers,0.818181818
doi.org/10.1021/acs.est.9b04896 | 421,Fiber,fibers,0.21875
doi.org/10.1021/acs.est.9b04896 | 427,Fiber,fibers,0.386363636
doi.org/10.1021/acs.est.9b04896 | 386,Fiber,fibers,0.785714286
doi.org/10.1021/acs.est.9b04896 | 389,Fiber,fibers,0.8
doi.org/10.1021/acs.est.9b04896 | 406,Fiber,fibers,0.921052632
doi.org/10.1021/acs.est.9b04896 | 411,Fiber,fibers,0.921052632
doi.org/10.1021/acs.est.9b04896 | 400,Fiber,fibers,0.951612903
